Datum,von,bis,50Hertz (MW),Amprion (MW),TenneT TSO (MW),Transnet BW (MW)
22.01.2019,14:45,15:00,"601,3",894,"1845,63",693
22.01.2019,15:00,15:15,"490,75",740,"1567,63",595
22.01.2019,15:15,15:30,"384,35",598,"1273,1",496
22.01.2019,15:30,15:45,"284,86",455,"975,87",393
22.01.2019,15:45,16:00,"191,54",325,"689,57",299
22.01.2019,16:00,16:15,"108,4",193,"430,44",213
22.01.2019,16:15,16:30,"51,81",97,"220,6",129
22.01.2019,16:30,16:45,"3,34",42,"74,74",65
22.01.2019,16:45,17:00,0,11,"11,35",16
22.01.2019,17:00,17:15,0,0,0,1
22.01.2019,17:15,17:30,0,0,0,0
22.01.2019,17:30,17:45,0,0,0,0
22.01.2019,17:45,18:00,0,0,0,0
22.01.2019,18:00,18:15,0,0,0,0
22.01.2019,18:15,18:30,0,0,0,0
22.01.2019,18:30,18:45,0,0,0,0
22.01.2019,18:45,19:00,0,0,0,0
22.01.2019,19:00,19:15,0,0,0,0
22.01.2019,19:15,19:30,0,0,0,0
22.01.2019,19:30,19:45,0,0,0,0
22.01.2019,19:45,20:00,0,0,0,0
22.01.2019,20:00,20:15,0,0,0,0
22.01.2019,20:15,20:30,0,0,0,0
22.01.2019,20:30,20:45,0,0,0,0
22.01.2019,20:45,21:00,0,0,0,0
22.01.2019,21:00,21:15,0,0,0,0
22.01.2019,21:15,21:30,0,0,0,0
22.01.2019,21:30,21:45,0,0,0,0
22.01.2019,21:45,22:00,0,0,0,0
22.01.2019,22:00,22:15,0,0,0,0
22.01.2019,22:15,22:30,0,0,0,0
22.01.2019,22:30,22:45,0,0,0,0
22.01.2019,22:45,23:00,0,0,0,0
22.01.2019,23:00,23:15,0,0,0,0
22.01.2019,23:15,23:30,0,0,0,0
22.01.2019,23:30,23:45,0,0,0,0
22.01.2019,23:45,00:00,0,0,0,0
23.01.2019,00:00,00:15,0,0,0,0
23.01.2019,00:15,00:30,0,0,0,0
23.01.2019,00:30,00:45,0,0,0,0
23.01.2019,00:45,01:00,0,0,0,0
23.01.2019,01:00,01:15,0,0,0,0
23.01.2019,01:15,01:30,0,0,0,0
23.01.2019,01:30,01:45,0,0,0,0
23.01.2019,01:45,02:00,0,0,0,0
23.01.2019,02:00,02:15,0,0,0,0
23.01.2019,02:15,02:30,0,0,0,0
23.01.2019,02:30,02:45,0,0,0,0
23.01.2019,02:45,03:00,0,0,0,0
23.01.2019,03:00,03:15,0,0,0,0
23.01.2019,03:15,03:30,0,0,0,0
23.01.2019,03:30,03:45,0,0,0,0
23.01.2019,03:45,04:00,0,0,0,0
23.01.2019,04:00,04:15,0,0,0,0
23.01.2019,04:15,04:30,0,0,0,0
23.01.2019,04:30,04:45,0,0,0,0
23.01.2019,04:45,05:00,0,0,0,0
23.01.2019,05:00,05:15,0,0,0,0
23.01.2019,05:15,05:30,0,0,0,0
23.01.2019,05:30,05:45,0,0,0,0
23.01.2019,05:45,06:00,0,0,0,0
23.01.2019,06:00,06:15,0,0,0,0
23.01.2019,06:15,06:30,0,0,0,0
23.01.2019,06:30,06:45,0,0,0,0
23.01.2019,06:45,07:00,0,0,0,0
23.01.2019,07:00,07:15,0,0,0,0
23.01.2019,07:15,07:30,0,0,0,0
23.01.2019,07:30,07:45,0,0,0,0
23.01.2019,07:45,08:00,"0,07",0,"1,43",0
23.01.2019,08:00,08:15,"5,71",11,"20,14",3
23.01.2019,08:15,08:30,"43,85",16,"59,82",19
23.01.2019,08:30,08:45,"65,54",51,"121,5",48
23.01.2019,08:45,09:00,"125,22",111,"228,68",88
23.01.2019,09:00,09:15,"195,55",184,"371,76",133
23.01.2019,09:15,09:30,"279,89",261,"522,48",190
23.01.2019,09:30,09:45,"379,14",354,"674,02",252
23.01.2019,09:45,10:00,"471,22",454,"837,79",306
23.01.2019,10:00,10:15,"566,79",560,"1000,87",358
23.01.2019,10:15,10:30,"661,22",661,"1146,57",406
23.01.2019,10:30,10:45,"750,81",764,"1279,82",451
23.01.2019,10:45,11:00,"842,95",866,"1403,87",491
23.01.2019,11:00,11:15,"928,49",960,"1513,32",525
23.01.2019,11:15,11:30,"991,75",1043,"1606,25",555
23.01.2019,11:30,11:45,"1043,47",1113,"1680,46",579
23.01.2019,11:45,12:00,"1083,16",1172,"1722,02",599
23.01.2019,12:00,12:15,"1113,15",1210,"1745,61",613
23.01.2019,12:15,12:30,"1114,02",1229,"1746,83",620
23.01.2019,12:30,12:45,"1100,18",1232,"1731,82",620
23.01.2019,12:45,13:00,"1072,31",1225,"1702,4",614
23.01.2019,13:00,13:15,"1034,9",1205,"1655,36",602
23.01.2019,13:15,13:30,"985,71",1171,"1589,86",584
23.01.2019,13:30,13:45,"923,61",1121,"1508,79",559
23.01.2019,13:45,14:00,"852,31",1061,"1413,92",528
23.01.2019,14:00,14:15,"773,73",987,"1305,19",492
23.01.2019,14:15,14:30,"687,84",903,"1182,97",452
23.01.2019,14:30,14:45,"590,94",809,"1052,97",406
23.01.2019,14:45,15:00,"495,8",711,"895,88",355
23.01.2019,15:00,15:15,"405,27",607,"738,49",302
23.01.2019,15:15,15:30,"316,02",503,"591,49",238
23.01.2019,15:30,15:45,"230,57",392,"447,23",178
23.01.2019,15:45,16:00,"150,87",287,"317,43",137
23.01.2019,16:00,16:15,"83,49",181,"202,95",99
23.01.2019,16:15,16:30,"39,13",98,"112,78",63
23.01.2019,16:30,16:45,"17,35",44,"44,48",31
23.01.2019,16:45,17:00,"0,04",10,"8,2",9
23.01.2019,17:00,17:15,0,0,0,1
23.01.2019,17:15,17:30,0,0,0,0
23.01.2019,17:30,17:45,0,0,0,0
23.01.2019,17:45,18:00,0,0,0,0
23.01.2019,18:00,18:15,0,0,0,0
23.01.2019,18:15,18:30,0,0,0,0
23.01.2019,18:30,18:45,0,0,0,0
23.01.2019,18:45,19:00,0,0,0,0
23.01.2019,19:00,19:15,0,0,0,0
23.01.2019,19:15,19:30,0,0,0,0
23.01.2019,19:30,19:45,0,0,0,0
23.01.2019,19:45,20:00,0,0,0,0
23.01.2019,20:00,20:15,0,0,0,0
23.01.2019,20:15,20:30,0,0,0,0
23.01.2019,20:30,20:45,0,0,0,0
23.01.2019,20:45,21:00,0,0,0,0
23.01.2019,21:00,21:15,0,0,0,0
23.01.2019,21:15,21:30,0,0,0,0
23.01.2019,21:30,21:45,0,0,0,0
23.01.2019,21:45,22:00,0,0,0,0
23.01.2019,22:00,22:15,0,0,0,0
23.01.2019,22:15,22:30,0,0,0,0
23.01.2019,22:30,22:45,0,0,0,0
23.01.2019,22:45,23:00,0,0,0,0
23.01.2019,23:00,23:15,0,0,0,0
23.01.2019,23:15,23:30,0,0,0,0
23.01.2019,23:30,23:45,0,0,0,0
23.01.2019,23:45,00:00,0,0,0,0
24.01.2019,00:00,00:15,0,0,0,0
24.01.2019,00:15,00:30,0,0,0,0
24.01.2019,00:30,00:45,0,0,0,0
24.01.2019,00:45,01:00,0,0,0,0
24.01.2019,01:00,01:15,0,0,0,0
24.01.2019,01:15,01:30,0,0,0,0
24.01.2019,01:30,01:45,0,0,0,0
24.01.2019,01:45,02:00,0,0,0,0
24.01.2019,02:00,02:15,0,0,0,0
24.01.2019,02:15,02:30,0,0,0,0
24.01.2019,02:30,02:45,0,0,0,0
24.01.2019,02:45,03:00,0,0,0,0
24.01.2019,03:00,03:15,0,0,0,0
24.01.2019,03:15,03:30,0,0,0,0
24.01.2019,03:30,03:45,0,0,0,0
24.01.2019,03:45,04:00,0,0,0,0
24.01.2019,04:00,04:15,0,0,0,0
24.01.2019,04:15,04:30,0,0,0,0
24.01.2019,04:30,04:45,0,0,0,0
24.01.2019,04:45,05:00,0,0,0,0
24.01.2019,05:00,05:15,0,0,0,0
24.01.2019,05:15,05:30,0,0,0,0
24.01.2019,05:30,05:45,0,0,0,0
24.01.2019,05:45,06:00,0,0,0,0
24.01.2019,06:00,06:15,0,0,0,0
24.01.2019,06:15,06:30,0,0,0,0
24.01.2019,06:30,06:45,0,0,0,0
24.01.2019,06:45,07:00,0,0,0,0
24.01.2019,07:00,07:15,0,0,0,0
24.01.2019,07:15,07:30,0,0,0,0
24.01.2019,07:30,07:45,0,0,0,0
24.01.2019,07:45,08:00,"0,09",0,"1,35",0
24.01.2019,08:00,08:15,"5,19",11,"18,03",2
24.01.2019,08:15,08:30,"49,2",16,"60,49",13
24.01.2019,08:30,08:45,"95,39",51,"141,46",31
24.01.2019,08:45,09:00,"155,49",116,"260,76",54
24.01.2019,09:00,09:15,"224,47",200,"402,3",82
24.01.2019,09:15,09:30,299,288,"560,9",113
24.01.2019,09:30,09:45,"375,34",392,723,144
24.01.2019,09:45,10:00,"453,66",505,"878,49",177
24.01.2019,10:00,10:15,"529,24",628,"1026,7",209
24.01.2019,10:15,10:30,"603,04",734,"1166,76",239
24.01.2019,10:30,10:45,"667,09",837,"1291,3",265
24.01.2019,10:45,11:00,"723,28",930,"1396,08",287
24.01.2019,11:00,11:15,"771,72",1005,"1485,09",306
24.01.2019,11:15,11:30,"812,31",1066,"1559,31",320
24.01.2019,11:30,11:45,"843,09",1125,"1620,11",332
24.01.2019,11:45,12:00,"863,56",1171,"1666,05",340
24.01.2019,12:00,12:15,"877,49",1200,"1694,96",343
24.01.2019,12:15,12:30,"878,4",1213,"1702,94",343
24.01.2019,12:30,12:45,"871,84",1226,"1695,97",341
24.01.2019,12:45,13:00,"851,67",1222,"1676,5",337
24.01.2019,13:00,13:15,"826,69",1208,"1641,31",330
24.01.2019,13:15,13:30,"791,6",1182,"1587,39",319
24.01.2019,13:30,13:45,"746,91",1151,"1517,15",304
24.01.2019,13:45,14:00,"692,27",1108,"1432,87",287
24.01.2019,14:00,14:15,"632,84",1050,"1334,4",268
24.01.2019,14:15,14:30,"568,71",976,"1221,52",246
24.01.2019,14:30,14:45,"482,01",879,"1096,09",223
24.01.2019,14:45,15:00,"397,36",774,"961,12",198
24.01.2019,15:00,15:15,"325,04",662,"818,25",172
24.01.2019,15:15,15:30,"252,5",549,"669,51",146
24.01.2019,15:30,15:45,"184,64",421,"520,08",118
24.01.2019,15:45,16:00,"125,62",321,"380,54",92
24.01.2019,16:00,16:15,"75,97",201,"251,69",66
24.01.2019,16:15,16:30,"39,77",108,"139,53",43
24.01.2019,16:30,16:45,"18,04",51,"55,34",23
24.01.2019,16:45,17:00,"0,11",13,"10,83",7
24.01.2019,17:00,17:15,0,1,0,1
24.01.2019,17:15,17:30,0,0,0,0
24.01.2019,17:30,17:45,0,0,0,0
24.01.2019,17:45,18:00,0,0,0,0
24.01.2019,18:00,18:15,0,0,0,0
24.01.2019,18:15,18:30,0,0,0,0
24.01.2019,18:30,18:45,0,0,0,0
24.01.2019,18:45,19:00,0,0,0,0
24.01.2019,19:00,19:15,0,0,0,0
24.01.2019,19:15,19:30,0,0,0,0
24.01.2019,19:30,19:45,0,0,0,0
24.01.2019,19:45,20:00,0,0,0,0
24.01.2019,20:00,20:15,0,0,0,0
24.01.2019,20:15,20:30,0,0,0,0
24.01.2019,20:30,20:45,0,0,0,0
24.01.2019,20:45,21:00,0,0,0,0
24.01.2019,21:00,21:15,0,0,0,0
24.01.2019,21:15,21:30,0,0,0,0
24.01.2019,21:30,21:45,0,0,0,0
24.01.2019,21:45,22:00,0,0,0,0
24.01.2019,22:00,22:15,0,0,0,0
24.01.2019,22:15,22:30,0,0,0,0
24.01.2019,22:30,22:45,0,0,0,0
24.01.2019,22:45,23:00,0,0,0,0
24.01.2019,23:00,23:15,0,0,0,0
24.01.2019,23:15,23:30,0,0,0,0
24.01.2019,23:30,23:45,0,0,0,0
24.01.2019,23:45,00:00,0,0,0,0
25.01.2019,00:00,00:15,0,0,0,0
25.01.2019,00:15,00:30,0,0,0,0
25.01.2019,00:30,00:45,0,0,0,0
25.01.2019,00:45,01:00,0,0,0,0
25.01.2019,01:00,01:15,0,0,0,0
25.01.2019,01:15,01:30,0,0,0,0
25.01.2019,01:30,01:45,0,0,0,0
25.01.2019,01:45,02:00,0,0,0,0
25.01.2019,02:00,02:15,0,0,0,0
25.01.2019,02:15,02:30,0,0,0,0
25.01.2019,02:30,02:45,0,0,0,0
25.01.2019,02:45,03:00,0,0,0,0
25.01.2019,03:00,03:15,0,0,0,0
25.01.2019,03:15,03:30,0,0,0,0
25.01.2019,03:30,03:45,0,0,0,0
25.01.2019,03:45,04:00,0,0,0,0
25.01.2019,04:00,04:15,0,0,0,0
25.01.2019,04:15,04:30,0,0,0,0
25.01.2019,04:30,04:45,0,0,0,0
25.01.2019,04:45,05:00,0,0,0,0
25.01.2019,05:00,05:15,0,0,0,0
25.01.2019,05:15,05:30,0,0,0,0
25.01.2019,05:30,05:45,0,0,0,0
25.01.2019,05:45,06:00,0,0,0,0
25.01.2019,06:00,06:15,0,0,0,0
25.01.2019,06:15,06:30,0,0,0,0
25.01.2019,06:30,06:45,0,0,0,0
25.01.2019,06:45,07:00,0,0,0,0
25.01.2019,07:00,07:15,0,0,0,0
25.01.2019,07:15,07:30,0,0,0,0
25.01.2019,07:30,07:45,0,0,0,0
25.01.2019,07:45,08:00,"0,07",0,"1,15",0
25.01.2019,08:00,08:15,"3,73",12,"13,62",5
25.01.2019,08:15,08:30,"21,08",23,"43,53",16
25.01.2019,08:30,08:45,"43,77",56,"83,8",37
25.01.2019,08:45,09:00,"74,42",112,"157,25",62
25.01.2019,09:00,09:15,"112,27",174,"249,78",97
25.01.2019,09:15,09:30,"151,25",245,"354,46",132
25.01.2019,09:30,09:45,"193,28",325,"470,19",169
25.01.2019,09:45,10:00,"231,78",414,"600,94",203
25.01.2019,10:00,10:15,"270,91",506,"738,91",237
25.01.2019,10:15,10:30,"307,42",594,"873,1",270
25.01.2019,10:30,10:45,"342,52",683,"1006,44",302
25.01.2019,10:45,11:00,"372,87",763,"1133,5",330
25.01.2019,11:00,11:15,"398,01",838,"1253,07",355
25.01.2019,11:15,11:30,"422,63",903,"1343,47",374
25.01.2019,11:30,11:45,"442,53",949,"1421,14",391
25.01.2019,11:45,12:00,"453,99",983,"1470,8",403
25.01.2019,12:00,12:15,"464,3",1003,"1504,04",411
25.01.2019,12:15,12:30,"469,38",1008,"1516,45",411
25.01.2019,12:30,12:45,"466,9",997,"1515,96",410
25.01.2019,12:45,13:00,"460,98",983,"1490,54",406
25.01.2019,13:00,13:15,"453,69",957,"1449,81",399
25.01.2019,13:15,13:30,"441,54",924,"1394,58",387
25.01.2019,13:30,13:45,"421,21",886,"1326,4",373
25.01.2019,13:45,14:00,"396,58",840,"1246,85",356
25.01.2019,14:00,14:15,"369,25",784,"1157,97",335
25.01.2019,14:15,14:30,"333,13",720,"1058,69",311
25.01.2019,14:30,14:45,"303,18",650,"949,35",281
25.01.2019,14:45,15:00,"262,01",574,"834,27",249
25.01.2019,15:00,15:15,"218,33",489,"713,4",216
25.01.2019,15:15,15:30,"164,31",403,"589,23",182
25.01.2019,15:30,15:45,"116,93",308,"463,71",145
25.01.2019,15:45,16:00,"82,27",232,"344,31",112
25.01.2019,16:00,16:15,"52,54",157,"232,85",81
25.01.2019,16:15,16:30,"30,7",91,"133,85",54
25.01.2019,16:30,16:45,"17,08",46,"55,21",29
25.01.2019,16:45,17:00,"0,15",13,"10,96",10
25.01.2019,17:00,17:15,0,1,0,1
25.01.2019,17:15,17:30,0,0,0,0
25.01.2019,17:30,17:45,0,0,0,0
25.01.2019,17:45,18:00,0,0,0,0
25.01.2019,18:00,18:15,0,0,0,0
25.01.2019,18:15,18:30,0,0,0,0
25.01.2019,18:30,18:45,0,0,0,0
25.01.2019,18:45,19:00,0,0,0,0
25.01.2019,19:00,19:15,0,0,0,0
25.01.2019,19:15,19:30,0,0,0,0
25.01.2019,19:30,19:45,0,0,0,0
25.01.2019,19:45,20:00,0,0,0,0
25.01.2019,20:00,20:15,0,0,0,0
25.01.2019,20:15,20:30,0,0,0,0
25.01.2019,20:30,20:45,0,0,0,0
25.01.2019,20:45,21:00,0,0,0,0
25.01.2019,21:00,21:15,0,0,0,0
25.01.2019,21:15,21:30,0,0,0,0
25.01.2019,21:30,21:45,0,0,0,0
25.01.2019,21:45,22:00,0,0,0,0
25.01.2019,22:00,22:15,0,0,0,0
25.01.2019,22:15,22:30,0,0,0,0
25.01.2019,22:30,22:45,0,0,0,0
25.01.2019,22:45,23:00,0,0,0,0
25.01.2019,23:00,23:15,0,0,0,0
25.01.2019,23:15,23:30,0,0,0,0
25.01.2019,23:30,23:45,0,0,0,0
25.01.2019,23:45,00:00,0,0,0,0
26.01.2019,00:00,00:15,0,0,0,0
26.01.2019,00:15,00:30,0,0,0,0
26.01.2019,00:30,00:45,0,0,0,0
26.01.2019,00:45,01:00,0,0,0,0
26.01.2019,01:00,01:15,0,0,0,0
26.01.2019,01:15,01:30,0,0,0,0
26.01.2019,01:30,01:45,0,0,0,0
26.01.2019,01:45,02:00,0,0,0,0
26.01.2019,02:00,02:15,0,0,0,0
26.01.2019,02:15,02:30,0,0,0,0
26.01.2019,02:30,02:45,0,0,0,0
26.01.2019,02:45,03:00,0,0,0,0
26.01.2019,03:00,03:15,0,0,0,0
26.01.2019,03:15,03:30,0,0,0,0
26.01.2019,03:30,03:45,0,0,0,0
26.01.2019,03:45,04:00,0,0,0,0
26.01.2019,04:00,04:15,0,0,0,0
26.01.2019,04:15,04:30,0,0,0,0
26.01.2019,04:30,04:45,0,0,0,0
26.01.2019,04:45,05:00,0,0,0,0
26.01.2019,05:00,05:15,0,0,0,0
26.01.2019,05:15,05:30,0,0,0,0
26.01.2019,05:30,05:45,0,0,0,0
26.01.2019,05:45,06:00,0,0,0,0
26.01.2019,06:00,06:15,0,0,0,0
26.01.2019,06:15,06:30,0,0,0,0
26.01.2019,06:30,06:45,0,0,0,0
26.01.2019,06:45,07:00,0,0,0,0
26.01.2019,07:00,07:15,0,0,0,0
26.01.2019,07:15,07:30,0,0,0,0
26.01.2019,07:30,07:45,0,0,0,0
26.01.2019,07:45,08:00,"0,04",0,"0,63",0
26.01.2019,08:00,08:15,"2,06",10,"4,61",3
26.01.2019,08:15,08:30,"7,47",14,"12,72",7
26.01.2019,08:30,08:45,"15,32",27,"25,02",26
26.01.2019,08:45,09:00,"23,74",53,"40,94",37
26.01.2019,09:00,09:15,"33,59",76,"60,19",54
26.01.2019,09:15,09:30,"43,1",104,"82,9",72
26.01.2019,09:30,09:45,"55,01",131,"107,25",94
26.01.2019,09:45,10:00,"65,91",158,"132,39",107
26.01.2019,10:00,10:15,"77,04",182,"156,9",119
26.01.2019,10:15,10:30,"85,35",196,"180,39",131
26.01.2019,10:30,10:45,"95,44",212,"203,37",143
26.01.2019,10:45,11:00,"103,88",224,"224,34",155
26.01.2019,11:00,11:15,"112,21",234,"242,91",166
26.01.2019,11:15,11:30,"117,48",242,"259,25",176
26.01.2019,11:30,11:45,"123,86",249,"273,01",184
26.01.2019,11:45,12:00,"127,68",252,"283,76",192
26.01.2019,12:00,12:15,"128,87",256,"290,48",200
26.01.2019,12:15,12:30,"129,68",260,"293,86",205
26.01.2019,12:30,12:45,"128,49",263,"294,95",208
26.01.2019,12:45,13:00,"124,47",261,"293,46",209
26.01.2019,13:00,13:15,"120,04",259,"288,88",207
26.01.2019,13:15,13:30,"114,01",254,"282,1",203
26.01.2019,13:30,13:45,"106,44",246,"272,91",198
26.01.2019,13:45,14:00,"97,94",237,"260,9",190
26.01.2019,14:00,14:15,"88,67",223,"245,61",180
26.01.2019,14:15,14:30,"78,31",206,"227,22",168
26.01.2019,14:30,14:45,"67,62",185,"205,92",152
26.01.2019,14:45,15:00,"56,29",163,"182,55",136
26.01.2019,15:00,15:15,"47,33",139,"157,87",119
26.01.2019,15:15,15:30,"35,77",116,"131,95",102
26.01.2019,15:30,15:45,"27,5",90,"105,35",82
26.01.2019,15:45,16:00,"20,68",69,"79,64",65
26.01.2019,16:00,16:15,"13,03",47,"55,93",47
26.01.2019,16:15,16:30,"7,84",27,"34,63",29
26.01.2019,16:30,16:45,"4,08",14,"16,82",16
26.01.2019,16:45,17:00,"0,06",4,"4,24",6
26.01.2019,17:00,17:15,0,1,0,1
26.01.2019,17:15,17:30,0,0,0,0
26.01.2019,17:30,17:45,0,0,0,0
26.01.2019,17:45,18:00,0,0,0,0
26.01.2019,18:00,18:15,0,0,0,0
26.01.2019,18:15,18:30,0,0,0,0
26.01.2019,18:30,18:45,0,0,0,0
26.01.2019,18:45,19:00,0,0,0,0
26.01.2019,19:00,19:15,0,0,0,0
26.01.2019,19:15,19:30,0,0,0,0
26.01.2019,19:30,19:45,0,0,0,0
26.01.2019,19:45,20:00,0,0,0,0
26.01.2019,20:00,20:15,0,0,0,0
26.01.2019,20:15,20:30,0,0,0,0
26.01.2019,20:30,20:45,0,0,0,0
26.01.2019,20:45,21:00,0,0,0,0
26.01.2019,21:00,21:15,0,0,0,0
26.01.2019,21:15,21:30,0,0,0,0
26.01.2019,21:30,21:45,0,0,0,0
26.01.2019,21:45,22:00,0,0,0,0
26.01.2019,22:00,22:15,0,0,0,0
26.01.2019,22:15,22:30,0,0,0,0
26.01.2019,22:30,22:45,0,0,0,0
26.01.2019,22:45,23:00,0,0,0,0
26.01.2019,23:00,23:15,0,0,0,0
26.01.2019,23:15,23:30,0,0,0,0
26.01.2019,23:30,23:45,0,0,0,0
26.01.2019,23:45,00:00,0,0,0,0
27.01.2019,00:00,00:15,0,0,0,0
27.01.2019,00:15,00:30,0,0,0,0
27.01.2019,00:30,00:45,0,0,0,0
27.01.2019,00:45,01:00,0,0,0,0
27.01.2019,01:00,01:15,0,0,0,0
27.01.2019,01:15,01:30,0,0,0,0
27.01.2019,01:30,01:45,0,0,0,0
27.01.2019,01:45,02:00,0,0,0,0
27.01.2019,02:00,02:15,0,0,0,0
27.01.2019,02:15,02:30,0,0,0,0
27.01.2019,02:30,02:45,0,0,0,0
27.01.2019,02:45,03:00,0,0,0,0
27.01.2019,03:00,03:15,0,0,0,0
27.01.2019,03:15,03:30,0,0,0,0
27.01.2019,03:30,03:45,0,0,0,0
27.01.2019,03:45,04:00,0,0,0,0
27.01.2019,04:00,04:15,0,0,0,0
27.01.2019,04:15,04:30,0,0,0,0
27.01.2019,04:30,04:45,0,0,0,0
27.01.2019,04:45,05:00,0,0,0,0
27.01.2019,05:00,05:15,0,0,0,0
27.01.2019,05:15,05:30,0,0,0,0
27.01.2019,05:30,05:45,0,0,0,0
27.01.2019,05:45,06:00,0,0,0,0
27.01.2019,06:00,06:15,0,0,0,0
27.01.2019,06:15,06:30,0,0,0,0
27.01.2019,06:30,06:45,0,0,0,0
27.01.2019,06:45,07:00,0,0,0,0
27.01.2019,07:00,07:15,0,0,0,0
27.01.2019,07:15,07:30,0,0,0,0
27.01.2019,07:30,07:45,0,0,0,0
27.01.2019,07:45,08:00,"0,13",0,"2,05",0
27.01.2019,08:00,08:15,"3,52",13,"14,91",6
27.01.2019,08:15,08:30,"19,95",23,"42,16",15
27.01.2019,08:30,08:45,"33,01",48,"82,51",39
27.01.2019,08:45,09:00,"51,21",95,"131,78",68
27.01.2019,09:00,09:15,"70,78",138,"186,8",93
27.01.2019,09:15,09:30,"91,34",184,"245,57",123
27.01.2019,09:30,09:45,"114,26",230,"305,03",154
27.01.2019,09:45,10:00,"136,75",279,"365,2",182
27.01.2019,10:00,10:15,"158,82",320,"422,41",215
27.01.2019,10:15,10:30,"178,55",362,"477,43",252
27.01.2019,10:30,10:45,"200,83",406,"530,11",290
27.01.2019,10:45,11:00,"222,26",446,"577,61",327
27.01.2019,11:00,11:15,"241,31",486,"621,42",363
27.01.2019,11:15,11:30,"259,44",518,"663,08",397
27.01.2019,11:30,11:45,"278,33",542,"701,78",427
27.01.2019,11:45,12:00,"293,3",561,"738,53",454
27.01.2019,12:00,12:15,"305,73",571,"771,45",482
27.01.2019,12:15,12:30,"316,52",573,"798,5",507
27.01.2019,12:30,12:45,"322,69",564,"817,97",518
27.01.2019,12:45,13:00,"324,73",553,"832,28",520
27.01.2019,13:00,13:15,"324,31",530,"841,2",515
27.01.2019,13:15,13:30,"320,85",495,"842,58",504
27.01.2019,13:30,13:45,"311,55",456,"835,37",484
27.01.2019,13:45,14:00,"298,05",414,"820,57",460
27.01.2019,14:00,14:15,"280,95",376,"796,65",432
27.01.2019,14:15,14:30,260,340,"758,46",398
27.01.2019,14:30,14:45,"228,95",303,"699,58",356
27.01.2019,14:45,15:00,"193,46",263,"623,39",312
27.01.2019,15:00,15:15,"161,71",224,"542,65",267
27.01.2019,15:15,15:30,"127,56",189,"455,99",222
27.01.2019,15:30,15:45,"96,29",150,"361,85",177
27.01.2019,15:45,16:00,"68,35",117,"268,41",135
27.01.2019,16:00,16:15,"43,34",82,"184,57",98
27.01.2019,16:15,16:30,"24,23",48,"109,32",64
27.01.2019,16:30,16:45,"11,41",24,"49,78",36
27.01.2019,16:45,17:00,"0,33",7,"12,27",14
27.01.2019,17:00,17:15,0,1,0,3
27.01.2019,17:15,17:30,0,0,0,0
27.01.2019,17:30,17:45,0,0,0,0
27.01.2019,17:45,18:00,0,0,0,0
27.01.2019,18:00,18:15,0,0,0,0
27.01.2019,18:15,18:30,0,0,0,0
27.01.2019,18:30,18:45,0,0,0,0
27.01.2019,18:45,19:00,0,0,0,0
27.01.2019,19:00,19:15,0,0,0,0
27.01.2019,19:15,19:30,0,0,0,0
27.01.2019,19:30,19:45,0,0,0,0
27.01.2019,19:45,20:00,0,0,0,0
27.01.2019,20:00,20:15,0,0,0,0
27.01.2019,20:15,20:30,0,0,0,0
27.01.2019,20:30,20:45,0,0,0,0
27.01.2019,20:45,21:00,0,0,0,0
27.01.2019,21:00,21:15,0,0,0,0
27.01.2019,21:15,21:30,0,0,0,0
27.01.2019,21:30,21:45,0,0,0,0
27.01.2019,21:45,22:00,0,0,0,0
27.01.2019,22:00,22:15,0,0,0,0
27.01.2019,22:15,22:30,0,0,0,0
27.01.2019,22:30,22:45,0,0,0,0
27.01.2019,22:45,23:00,0,0,0,0
27.01.2019,23:00,23:15,0,0,0,0
27.01.2019,23:15,23:30,0,0,0,0
27.01.2019,23:30,23:45,0,0,0,0
27.01.2019,23:45,00:00,0,0,0,0
28.01.2019,00:00,00:15,0,0,0,0
28.01.2019,00:15,00:30,0,0,0,0
28.01.2019,00:30,00:45,0,0,0,0
28.01.2019,00:45,01:00,0,0,0,0
28.01.2019,01:00,01:15,0,0,0,0
28.01.2019,01:15,01:30,0,0,0,0
28.01.2019,01:30,01:45,0,0,0,0
28.01.2019,01:45,02:00,0,0,0,0
28.01.2019,02:00,02:15,0,0,0,0
28.01.2019,02:15,02:30,0,0,0,0
28.01.2019,02:30,02:45,0,0,0,0
28.01.2019,02:45,03:00,0,0,0,0
28.01.2019,03:00,03:15,0,0,0,0
28.01.2019,03:15,03:30,0,0,0,0
28.01.2019,03:30,03:45,0,0,0,0
28.01.2019,03:45,04:00,0,0,0,0
28.01.2019,04:00,04:15,0,0,0,0
28.01.2019,04:15,04:30,0,0,0,0
28.01.2019,04:30,04:45,0,0,0,0
28.01.2019,04:45,05:00,0,0,0,0
28.01.2019,05:00,05:15,0,0,0,0
28.01.2019,05:15,05:30,0,0,0,0
28.01.2019,05:30,05:45,0,0,0,0
28.01.2019,05:45,06:00,0,0,0,0
28.01.2019,06:00,06:15,0,0,0,0
28.01.2019,06:15,06:30,0,0,0,0
28.01.2019,06:30,06:45,0,0,0,0
28.01.2019,06:45,07:00,0,0,0,0
28.01.2019,07:00,07:15,0,0,0,0
28.01.2019,07:15,07:30,0,0,0,0
28.01.2019,07:30,07:45,0,0,0,0
28.01.2019,07:45,08:00,"0,47",0,"4,76",0
28.01.2019,08:00,08:15,"9,27",14,"35,51",5
28.01.2019,08:15,08:30,"45,96",25,"95,72",14
